"","raceId","driverId","lap","position","badform_time","milliseconds","hoursLap","minLap","minutesIn","secondsIn","secondsLap","AirTemp","Humidity","Pressure","Rainfall","TrackTemp","WindDirection","WindSpeed","Year","weatherStampSeconds","constructorId","positionFinish","grid","points","rank"
"2755",991,839,37,12,01:40:00,100271,0.001160544,1.671,65.11624704,3906.974822,100.2710016,19.4,24.1,1018,0,35,207,2.1,2018,3933.643,10,11,12,0,"12"
"2756",991,839,38,12,01:39:00,99379,0.00115022,1.656,66.77256384,4006.35383,99.379008,19,24.6,1017.9,0,35,234,1.8,2018,4053.671,10,11,12,0,"12"
"2757",991,839,39,12,01:39:00,99427,0.001150775,1.657,68.42967984,4105.78079,99.42696,19,24.2,1017.9,0,35,207,1.7,2018,4113.686,10,11,12,0,"12"
"2758",991,839,40,12,01:38:00,98748,0.001142917,1.646,70.07548032,4204.528819,98.7480288,18.9,25.3,1018,0,36.3,221,2.3,2018,4233.712,10,11,12,0,"12"
"2759",991,839,41,12,01:38:00,98783,0.001143322,1.646,71.721864,4303.31184,98.7830208,19.2,24.8,1018.1,0,37,242,2.2,2018,4355.921,10,11,12,0,"12"
"2760",991,839,42,12,01:38:00,98740,0.001142824,1.646,73.36753056,4402.051834,98.7399936,19.2,24.1,1018,0,37,214,1.6,2018,4413.923,10,11,12,0,"12"
"2761",991,839,43,12,01:38:00,98658,0.001141875,1.644,75.01183056,4500.709834,98.658,19.1,24.7,1017.9,0,38,238,2,2018,4533.781,10,11,12,0,"12"
"2762",991,839,44,12,01:38:00,98598,0.001141181,1.643,76.6551312,4599.307872,98.5980384,19.2,24.9,1017.8,0,38,237,1.5,2018,4653.862,10,11,12,0,"12"
"2763",991,839,45,11,01:38:00,98821,0.001143762,1.647,78.30214848,4698.128909,98.8210368,19.2,24.9,1017.8,0,38,237,1.5,2018,4714.166,10,11,12,0,"12"
"2764",991,839,46,11,01:38:00,98035,0.001134664,1.634,79.93606464,4796.163878,98.0349696,19.4,25.6,1018,0,38,156,1.8,2018,4833.848,10,11,12,0,"12"
"2765",991,839,47,11,01:38:00,97985,0.001134086,1.633,81.56914848,4894.148909,97.9850304,19.6,24.9,1017.9,0,38,151,1.2,2018,4953.876,10,11,12,0,"12"
"2766",991,839,48,11,01:38:00,98015,0.001134433,1.634,83.202732,4992.16392,98.0150112,19.6,24.8,1017.9,0,38,128,2.2,2018,5013.891,10,11,12,0,"12"
"2767",991,839,49,11,01:38:00,98240,0.001137037,1.637,84.84006528,5090.403917,98.2399968,19.5,25.2,1018.1,0,37.5,129,3.4,2018,5133.917,10,11,12,0,"12"
"2768",991,839,50,11,01:38:00,98078,0.001135162,1.635,86.47469856,5188.481914,98.0779968,19.3,25.5,1018.2,0,37.5,87,2.1,2018,5193.928,10,11,12,0,"12"
"2769",991,839,51,11,01:38:00,98259,0.001137257,1.638,88.11234864,5286.740918,98.2590048,19.6,25.1,1018.2,0,37.5,120,3.1,2018,5313.955,10,11,12,0,"12"
"2770",991,839,52,12,01:39:00,99440,0.001150926,1.657,89.76968208,5386.180925,99.4400064,19.3,25.1,1018.1,0,37.5,115,1.9,2018,5433.986,10,11,12,0,"12"
"2771",991,839,53,12,01:38:00,98934,0.001145069,1.649,91.41858144,5485.114886,98.9339616,19.2,25.5,1018.1,0,37,158,2.2,2018,5493.999,10,11,12,0,"12"
"2772",991,839,54,12,01:38:00,98170,0.001136227,1.636,93.05474832,5583.284899,98.1700128,19.3,26.1,1018.1,0,37,152,1.7,2018,5614.024,10,11,12,0,"12"
"2773",991,839,55,12,01:38:00,98382,0.001138681,1.64,94.69444896,5681.666938,98.3820384,19.7,25.4,1018.1,0,37,80,1.7,2018,5734.052,10,11,12,0,"12"
"2774",991,839,56,11,01:38:00,98763,0.00114309,1.646,96.34049856,5780.429914,98.762976,19.8,24.9,1018.1,0,37,53,1.2,2018,5794.064,10,11,12,0,"12"
"2775",991,840,1,12,01:49:00,108995,0.001261516,1.817,1.81658304,108.9949824,108.9949824,19,21.9,1018.4,0,39,117,2.2,2018,152.789,3,14,18,0,"17"
"2776",991,840,2,12,01:42:00,102471,0.001186007,1.708,3.52443312,211.4659872,102.4710048,19.1,22.3,1018.3,0,39,107,1.9,2018,212.804,3,14,18,0,"17"
"2777",991,840,3,12,01:41:00,101216,0.001171481,1.687,5.21136576,312.6819456,101.2159584,19.1,22.9,1018.2,0,39,153,1.3,2018,332.833,3,14,18,0,"17"
"2778",991,840,4,12,01:41:00,101681,0.001176863,1.695,6.90604848,414.3629088,101.6809632,19.5,23.1,1018.3,0,38.7,60,2.1,2018,452.858,3,14,18,0,"17"
"2779",991,840,5,12,01:41:00,101624,0.001176204,1.694,8.59978224,515.9869344,101.6240256,19.6,23.6,1018.3,0,38.5,35,1.3,2018,572.883,3,14,18,0,"17"
"2780",991,840,6,13,01:42:00,102148,0.001182269,1.702,10.3022496,618.134976,102.1480416,19.8,23.4,1018.4,0,38.3,109,1.4,2018,632.897,3,14,18,0,"17"
"2781",991,840,7,13,01:41:00,101559,0.001175451,1.693,11.99489904,719.6939424,101.5589664,19.7,23.1,1018.4,0,38,226,2.4,2018,752.926,3,14,18,0,"17"
"2782",991,840,8,13,01:41:00,101240,0.001171759,1.687,13.682232,820.93392,101.2399776,19.8,22.9,1018.3,0,38.1,241,1,2018,872.951,3,14,18,0,"17"
"2783",991,840,9,13,01:41:00,101525,0.001175058,1.692,15.37431552,922.4589312,101.5250112,19.8,22.6,1018.3,0,38.1,215,1.2,2018,932.965,3,14,18,0,"17"
"2784",991,840,10,13,01:40:00,100852,0.001167269,1.681,17.05518288,1023.310973,100.8520416,20.2,22.6,1018.3,0,37.9,199,1.1,2018,1053.13,3,14,18,0,"17"
"2785",991,840,11,13,01:41:00,101495,0.001174711,1.692,18.74676672,1124.806003,101.4950304,20,21.3,1018.3,0,38,239,1.9,2018,1173.02,3,14,18,0,"17"
"2786",991,840,12,12,01:41:00,101182,0.001171088,1.686,20.43313344,1225.988006,101.1820032,19.4,22.7,1018.3,0,37.9,263,1.5,2018,1233.119,3,14,18,0,"17"
"2787",991,840,13,11,01:40:00,100749,0.001166076,1.679,22.11228288,1326.736973,100.7489664,19.5,23,1018.3,0,38.2,102,1.8,2018,1353.705,3,14,18,0,"17"
"2788",991,840,14,10,01:40:00,100804,0.001166713,1.68,23.7923496,1427.540976,100.8040032,19.4,23.4,1018.3,0,37.9,157,1.5,2018,1473.087,3,14,18,0,"17"
"2789",991,840,15,10,01:41:00,101288,0.001172315,1.688,25.4804832,1528.828992,101.288016,19.4,23.3,1018.4,0,37.9,190,2,2018,1533.102,3,14,18,0,"17"
"2790",991,840,16,10,01:41:00,101168,0.001170926,1.686,27.16661664,1629.996998,101.1680064,19.4,22.9,1018.3,0,37.9,200,1.9,2018,1653.132,3,14,18,0,"17"
"2791",991,840,17,9,01:41:00,101317,0.00117265,1.689,28.85523264,1731.313958,101.31696,19.3,23.5,1018.3,0,37.6,98,1.1,2018,1773.155,3,14,18,0,"17"
"2792",991,840,18,9,01:40:00,100927,0.001168137,1.682,30.53734992,1832.240995,100.9270368,19.3,23.5,1018.3,0,37.6,98,1.1,2018,1833.167,3,14,18,0,"17"
"2793",991,840,19,9,01:40:00,100547,0.001163738,1.676,32.21313264,1932.787958,100.5469632,19.4,24.3,1018.3,0,37.6,95,1.7,2018,1953.197,3,14,18,0,"17"
"2794",991,840,20,9,01:40:00,100672,0.001165185,1.678,33.89099904,2033.459942,100.671984,19.2,23.7,1018.2,0,37.6,74,2.1,2018,2073.225,3,14,18,0,"17"
"2795",991,840,21,9,01:40:00,100633,0.001164734,1.677,35.568216,2134.09296,100.6330176,19.3,23.7,1018.1,0,37.4,117,1.2,2018,2193.25,3,14,18,0,"17"
"2796",991,840,22,10,01:41:00,101080,0.001169907,1.685,37.25288208,2235.172925,101.0799648,19.3,24.1,1018.1,0,37.6,165,0.8,2018,2253.263,3,14,18,0,"17"
"2797",991,840,23,11,01:45:00,105569,0.001221863,1.759,39.0123648,2340.741888,105.5689632,19.3,23.5,1018.1,0,37.7,63,1.9,2018,2373.291,3,14,18,0,"17"
"2798",991,840,24,17,01:58:00,118041,0.001366215,1.967,40.9797144,2458.782864,118.040976,19.5,24.6,1018.2,0,37.7,82,2.2,2018,2493.318,3,14,18,0,"17"
"2799",991,840,25,17,01:40:00,100520,0.001163426,1.675,42.65504784,2559.30287,100.5200064,19.5,23.6,1018.1,0,37.6,278,1.6,2018,2613.345,3,14,18,0,"17"
"2800",991,840,26,17,01:39:00,99925,0.001156539,1.665,44.320464,2659.22784,99.9249696,19.4,24.3,1018.1,0,37.5,191,2.9,2018,2673.413,3,14,18,0,"17"
"2801",991,840,27,16,01:40:00,100282,0.001160671,1.671,45.99183024,2759.509814,100.2819744,19.6,24.1,1018.1,0,37.7,233,1.4,2018,2793.387,3,14,18,0,"17"
"2802",991,840,28,16,01:39:00,99406,0.001150532,1.657,47.64859632,2858.915779,99.4059648,19.9,22.9,1018.2,0,37.8,86,1.4,2018,2913.682,3,14,18,0,"17"
"2803",991,840,29,15,01:39:00,99485,0.001151447,1.658,49.30668,2958.4008,99.4850208,19.8,23.5,1018.2,0,37.7,79,1.8,2018,2973.644,3,14,18,0,"17"
"2804",991,840,30,15,01:40:00,100071,0.001158229,1.668,50.97452976,3058.471786,100.0709856,19.5,23,1017.9,0,37.2,83,2.8,2018,3093.519,3,14,18,0,"17"
"2805",991,840,31,15,02:10:00,130652,0.001512176,2.178,53.1520632,3189.123792,130.6520064,19.6,23.3,1018,0,37.1,76,3.1,2018,3213.585,3,14,18,0,"17"
"2806",991,840,32,15,02:14:00,134004,0.001550972,2.233,55.38546288,3323.127773,134.0039808,19.7,23.5,1018,0,35.3,70,1.8,2018,3333.508,3,14,18,0,"17"
"2807",991,840,33,14,01:49:00,109171,0.001263553,1.82,57.2049792,3432.298752,109.1709792,19.9,23.3,1018.1,0,34.5,77,1.4,2018,3453.538,3,14,18,0,"17"
"2808",991,840,34,14,02:13:00,133431,0.00154434,2.224,59.4288288,3565.729728,133.430976,20,22.8,1018,0,33.9,94,2.5,2018,3573.562,3,14,18,0,"17"
"2809",991,840,35,14,02:20:00,140312,0.001623981,2.339,61.76736144,3706.041686,140.3119584,19.6,23.3,1018,0,33.4,124,0.7,2018,3753.602,3,14,18,0,"17"
"2810",991,840,36,15,01:42:00,102839,0.001190266,1.714,63.48134448,3808.880669,102.8389824,19.6,23.2,1018,0,32.9,202,1,2018,3813.619,3,14,18,0,"17"
"2811",991,840,37,15,01:41:00,101083,0.001169942,1.685,65.16606096,3909.963658,101.0829888,19.4,24.1,1018,0,35,207,2.1,2018,3933.643,3,14,18,0,"17"
"2812",991,840,38,15,01:40:00,100133,0.001158947,1.669,66.83494464,4010.096678,100.1330208,19,24.6,1017.9,0,35,234,1.8,2018,4053.671,3,14,18,0,"17"
"2813",991,840,39,15,01:39:00,99193,0.001148067,1.653,68.48816112,4109.289667,99.1929888,19,24.2,1017.9,0,35,207,1.7,2018,4113.686,3,14,18,0,"17"
"2814",991,840,40,15,01:39:00,99358,0.001149977,1.656,70.144128,4208.64768,99.3580128,18.9,25.3,1018,0,36.3,221,2.3,2018,4233.712,3,14,18,0,"17"
"2815",991,840,41,15,01:38:00,98925,0.001144965,1.649,71.7928776,4307.572656,98.924976,19.2,24.8,1018.1,0,37,242,2.2,2018,4355.921,3,14,18,0,"17"
"2816",991,840,42,15,01:39:00,99591,0.001152674,1.66,73.45272816,4407.16369,99.5910336,19.2,24.1,1018,0,37,214,1.6,2018,4413.923,3,14,18,0,"17"
"2817",991,840,43,15,01:39:00,98951,0.001145266,1.649,75.1019112,4506.114672,98.9509824,19.1,24.7,1017.9,0,38,238,2,2018,4533.781,3,14,18,0,"17"
"2818",991,840,44,15,01:39:00,99171,0.001147813,1.653,76.75476192,4605.285715,99.1710432,19.2,24.9,1017.8,0,38,237,1.5,2018,4653.862,3,14,18,0,"17"
"2819",991,840,45,15,01:39:00,99322,0.00114956,1.655,78.41012832,4704.607699,99.321984,19.2,24.9,1017.8,0,38,237,1.5,2018,4714.166,3,14,18,0,"17"
"2820",991,840,46,14,01:39:00,99287,0.001149155,1.655,80.06491152,4803.894691,99.286992,19.4,25.6,1018,0,38,156,1.8,2018,4833.848,3,14,18,0,"17"
"2821",991,840,47,14,01:39:00,99030,0.001146181,1.651,81.71541216,4902.92473,99.0300384,19.6,24.9,1017.9,0,38,151,1.2,2018,4953.876,3,14,18,0,"17"
"2822",991,840,48,14,01:38:00,98546,0.001140579,1.642,83.35784592,5001.470755,98.5460256,19.6,24.8,1017.9,0,38,128,2.2,2018,5013.891,3,14,18,0,"17"
"2823",991,840,49,14,01:39:00,98968,0.001145463,1.649,85.00731264,5100.438758,98.9680032,19.5,25.2,1018.1,0,37.5,129,3.4,2018,5133.917,3,14,18,0,"17"
"2824",991,840,50,14,01:38:00,98665,0.001141956,1.644,86.65172928,5199.103757,98.6649984,19.5,25.2,1018.1,0,37.5,78,2.4,2018,5253.943,3,14,18,0,"17"
"2825",991,840,51,14,01:38:00,98812,0.001143657,1.647,88.29859536,5297.915722,98.8119648,19.6,25.1,1018.2,0,37.5,120,3.1,2018,5313.955,3,14,18,0,"17"
"2826",991,840,52,14,01:38:00,98576,0.001140926,1.643,89.9415288,5396.491728,98.5760064,19.3,25.1,1018.1,0,37.5,115,1.9,2018,5433.986,3,14,18,0,"17"
"2827",991,840,53,14,01:38:00,98857,0.001144178,1.648,91.58914512,5495.348707,98.8569792,19.2,25.5,1018.1,0,37,62,1.1,2018,5554.013,3,14,18,0,"17"
"2828",991,840,54,14,01:38:00,98500,0.001140046,1.642,93.23081136,5593.848682,98.4999744,19.3,26.1,1018.1,0,37,152,1.7,2018,5614.024,3,14,18,0,"17"
"2829",991,840,55,14,01:38:00,98745,0.001142882,1.646,94.87656144,5692.593686,98.7450048,19.7,25.4,1018.1,0,37,80,1.7,2018,5734.052,3,14,18,0,"17"
"2830",991,840,56,14,01:39:00,99276,0.001149028,1.655,96.53116176,5791.869706,99.2760192,19.8,24.9,1018.1,0,37,53,1.2,2018,5794.064,3,14,18,0,"17"
"2831",991,842,1,19,01:52:00,112141,0.001297928,1.869,1.86901632,112.1409792,112.1409792,19,21.9,1018.4,0,39,117,2.2,2018,152.789,5,18,17,0,"15"
"2832",991,842,2,19,01:44:00,103991,0.0012036,1.733,3.60220032,216.1320192,103.99104,19.2,22.4,1018.3,0,39,104,1.4,2018,272.821,5,18,17,0,"15"
"2833",991,842,3,19,01:42:00,102555,0.001186979,1.709,5.31145008,318.6870048,102.5549856,19.1,22.9,1018.2,0,39,153,1.3,2018,332.833,5,18,17,0,"15"
"2834",991,842,4,18,01:42:00,102258,0.001183542,1.704,7.01575056,420.9450336,102.2580288,19.5,23.1,1018.3,0,38.7,60,2.1,2018,452.858,5,18,17,0,"15"
"2835",991,842,5,18,01:41:00,101533,0.00117515,1.692,8.70796656,522.4779936,101.53296,19.6,23.6,1018.3,0,38.5,35,1.3,2018,572.883,5,18,17,0,"15"
"2836",991,842,6,18,01:41:00,101731,0.001177442,1.696,10.40348304,624.2089824,101.7309888,19.8,23.4,1018.4,0,38.3,109,1.4,2018,632.897,5,18,17,0,"15"
"2837",991,842,7,18,01:41:00,101907,0.001179479,1.698,12.1019328,726.115968,101.9069856,19.7,23.1,1018.4,0,38,226,2.4,2018,752.926,5,18,17,0,"15"
"2838",991,842,8,18,01:41:00,101580,0.001175694,1.693,13.79493216,827.6959296,101.5799616,19.8,22.9,1018.3,0,38.1,241,1,2018,872.951,5,18,17,0,"15"
"2839",991,842,9,18,01:41:00,101904,0.001179444,1.698,15.49333152,929.5998912,101.9039616,19.8,22.6,1018.3,0,38.1,215,1.2,2018,932.965,5,18,17,0,"15"
"2840",991,842,10,18,01:41:00,101613,0.001176076,1.694,17.18688096,1031.212858,101.6129664,20.2,22.6,1018.3,0,37.9,199,1.1,2018,1053.13,5,18,17,0,"15"
"2841",991,842,11,18,01:41:00,101506,0.001174838,1.692,18.87864768,1132.718861,101.5060032,20,21.3,1018.3,0,38,239,1.9,2018,1173.02,5,18,17,0,"15"
"2842",991,842,12,17,01:41:00,101541,0.001175243,1.692,20.5709976,1234.259856,101.5409952,19.4,22.8,1018.3,0,37.9,77,0.9,2018,1293.345,5,18,17,0,"15"
"2843",991,842,13,15,01:41:00,101178,0.001171042,1.686,22.25729808,1335.437885,101.1780288,19.5,23,1018.3,0,38.2,102,1.8,2018,1353.705,5,18,17,0,"15"
"2844",991,842,14,15,01:42:00,102156,0.001182361,1.703,23.95989792,1437.593875,102.1559904,19.4,23.4,1018.3,0,37.9,157,1.5,2018,1473.087,5,18,17,0,"15"
"2845",991,842,15,16,01:42:00,102420,0.001185417,1.707,25.6668984,1540.013904,102.4200288,19.3,22.7,1018.3,0,37.9,80,1.7,2018,1593.116,5,18,17,0,"15"
"2846",991,842,16,16,01:42:00,102046,0.001181088,1.701,27.36766512,1642.059907,102.0460032,19.4,22.9,1018.3,0,37.9,200,1.9,2018,1653.132,5,18,17,0,"15"
"2847",991,842,17,16,01:41:00,101866,0.001179005,1.698,29.06543232,1743.925939,101.866032,19.3,23.5,1018.3,0,37.6,98,1.1,2018,1773.155,5,18,17,0,"15"
"2848",991,842,18,17,01:41:00,101695,0.001177025,1.695,30.76034832,1845.620899,101.69496,19.3,24.3,1018.3,0,37.6,139,1.5,2018,1893.22,5,18,17,0,"15"
"2849",991,842,19,18,01:42:00,102164,0.001182454,1.703,32.46308208,1947.784925,102.1640256,19.4,24.3,1018.3,0,37.6,95,1.7,2018,1953.197,5,18,17,0,"15"
"2850",991,842,20,19,01:46:00,106866,0.001236875,1.781,34.24418208,2054.650925,106.866,19.2,23.7,1018.2,0,37.6,74,2.1,2018,2073.225,5,18,17,0,"15"
"2851",991,842,21,20,01:58:00,118295,0.001369155,1.972,36.21576528,2172.945917,118.294992,19.3,23.7,1018.1,0,37.4,117,1.2,2018,2193.25,5,18,17,0,"15"
"2852",991,842,22,19,01:38:00,98521,0.001140289,1.642,37.85778144,2271.466886,98.5209696,19.3,23.8,1018.2,0,37.6,77,1.3,2018,2313.288,5,18,17,0,"15"
"2853",991,842,23,19,01:38:00,98704,0.001142407,1.645,39.50284752,2370.170851,98.7039648,19.3,23.5,1018.1,0,37.7,63,1.9,2018,2373.291,5,18,17,0,"15"
"2854",991,842,24,19,01:38:00,98699,0.00114235,1.645,41.14783152,2468.869891,98.69904,19.5,24.6,1018.2,0,37.7,82,2.2,2018,2493.318,5,18,17,0,"15"
"2855",991,842,25,19,01:38:00,98915,0.00114485,1.649,42.79641552,2567.784931,98.91504,19.5,23.6,1018.1,0,37.6,278,1.6,2018,2613.345,5,18,17,0,"15"
"2856",991,842,26,19,01:39:00,98957,0.001145336,1.649,44.44569936,2666.741962,98.9570304,19.4,24.3,1018.1,0,37.5,191,2.9,2018,2673.413,5,18,17,0,"15"
"2857",991,842,27,19,01:39:00,99014,0.001145995,1.65,46.09593216,2765.75593,99.013968,19.6,24.1,1018.1,0,37.7,233,1.4,2018,2793.387,5,18,17,0,"15"
"2858",991,842,28,19,01:39:00,99460,0.001151157,1.658,47.75359824,2865.215894,99.4599648,19.9,22.9,1018.2,0,37.8,86,1.4,2018,2913.682,5,18,17,0,"15"
"2859",991,842,29,17,01:43:00,103579,0.001198831,1.726,49.47991488,2968.794893,103.5789984,19.8,23.5,1018.2,0,37.7,79,1.8,2018,2973.644,5,18,17,0,"15"
"2860",991,842,30,16,01:40:00,100749,0.001166076,1.679,51.15906432,3069.543859,100.7489664,19.5,23,1017.9,0,37.2,83,2.8,2018,3093.519,5,18,17,0,"15"
"2861",991,842,31,16,02:17:00,137386,0.001590116,2.29,53.44883136,3206.929882,137.3860224,19.6,23.3,1018,0,37.1,76,3.1,2018,3213.585,5,18,17,0,"15"
"2862",991,842,32,17,02:42:00,162839,0.001884711,2.714,56.1628152,3369.768912,162.8390304,19.9,23.1,1018,0,35.2,38,2,2018,3393.52,5,18,17,0,"15"
"2863",991,842,33,17,01:41:00,101092,0.001170046,1.685,57.84768144,3470.860886,101.0919744,20,23.3,1018,0,34.2,77,2.3,2018,3513.548,5,18,17,0,"15"
"2864",991,842,34,16,01:39:00,99478,0.001151366,1.658,59.50564848,3570.338909,99.4780224,20,22.8,1018,0,33.9,94,2.5,2018,3573.562,5,18,17,0,"15"
"2865",991,842,35,16,02:16:00,136392,0.001578611,2.273,61.77884832,3706.730899,136.3919904,19.6,23.3,1018,0,33.4,124,0.7,2018,3753.602,5,18,17,0,"15"
"2866",991,842,36,16,01:42:00,102461,0.001185891,1.708,63.48653136,3809.191882,102.4609824,19.6,23.2,1018,0,32.9,202,1,2018,3813.619,5,18,17,0,"15"
"2867",991,842,37,16,01:41:00,101631,0.001176285,1.694,65.18038176,3910.822906,101.631024,19.4,24.1,1018,0,35,207,2.1,2018,3933.643,5,18,17,0,"15"
"2868",991,842,38,16,01:40:00,100225,0.001160012,1.67,66.85079904,4011.047942,100.2250368,19,24.6,1017.9,0,35,234,1.8,2018,4053.671,5,18,17,0,"15"
"2869",991,842,39,16,01:39:00,99098,0.001146968,1.652,68.50243296,4110.145978,99.0980352,19,24.2,1017.9,0,35,207,1.7,2018,4113.686,5,18,17,0,"15"
"2870",991,842,40,16,01:39:00,99285,0.001149132,1.655,70.15718304,4209.430982,99.2850048,18.9,25.3,1018,0,36.3,221,2.3,2018,4233.712,5,18,17,0,"15"
"2871",991,842,41,16,01:39:00,99102,0.001147014,1.652,71.8088832,4308.532992,99.1020096,19.2,24.8,1018.1,0,37,242,2.2,2018,4355.921,5,18,17,0,"15"
"2872",991,842,42,16,01:39:00,99228,0.001148472,1.654,73.46268288,4407.760973,99.2279808,19.2,24.1,1018,0,37,214,1.6,2018,4413.923,5,18,17,0,"15"
"2873",991,842,43,16,01:39:00,99157,0.00114765,1.653,75.11529888,4506.917933,99.15696,19.1,24.7,1017.9,0,38,238,2,2018,4533.781,5,18,17,0,"15"
"2874",991,842,44,16,01:39:00,99360,0.00115,1.656,76.77129888,4606.277933,99.36,19.2,24.9,1017.8,0,38,237,1.5,2018,4653.862,5,18,17,0,"15"
"2875",991,842,45,16,01:39:00,98989,0.001145706,1.65,78.42111552,4705.266931,98.9889984,19.2,24.9,1017.8,0,38,237,1.5,2018,4714.166,5,18,17,0,"15"
"2876",991,842,46,16,01:39:00,99199,0.001148137,1.653,80.0744328,4804.465968,99.1990368,19.4,25.6,1018,0,38,156,1.8,2018,4833.848,5,18,17,0,"15"
"2877",991,842,47,15,01:39:00,99215,0.001148322,1.654,81.72801648,4903.680989,99.2150208,19.6,24.9,1017.9,0,38,151,1.2,2018,4953.876,5,18,17,0,"15"
"2878",991,842,48,15,01:38:00,98538,0.001140486,1.642,83.37031632,5002.218979,98.5379904,19.6,24.8,1017.9,0,38,128,2.2,2018,5013.891,5,18,17,0,"15"
"2879",991,842,49,15,01:38:00,98818,0.001143727,1.647,85.0172832,5101.036992,98.8180128,19.5,25.2,1018.1,0,37.5,129,3.4,2018,5133.917,5,18,17,0,"15"
"2880",991,842,50,15,01:38:00,98741,0.001142836,1.646,86.66296704,5199.778022,98.7410304,19.5,25.2,1018.1,0,37.5,78,2.4,2018,5253.943,5,18,17,0,"15"
"2881",991,842,51,15,01:39:00,99423,0.001150729,1.657,88.3200168,5299.201008,99.4229856,19.6,25.1,1018.2,0,37.5,120,3.1,2018,5313.955,5,18,17,0,"15"
"2882",991,842,52,15,01:38:00,98447,0.001139433,1.641,89.96080032,5397.648019,98.4470112,19.3,25.1,1018.1,0,37.5,115,1.9,2018,5433.986,5,18,17,0,"15"
"2883",991,842,53,15,01:39:00,99015,0.001146007,1.65,91.6110504,5496.663024,99.0150048,19.2,25.5,1018.1,0,37,62,1.1,2018,5554.013,5,18,17,0,"15"
"2884",991,842,54,15,01:38:00,98367,0.001138507,1.639,93.25050048,5595.030029,98.3670048,19.3,26.1,1018.1,0,37,152,1.7,2018,5614.024,5,18,17,0,"15"
"2885",991,842,55,15,01:38:00,98764,0.001143102,1.646,94.89656736,5693.794042,98.7640128,19.7,25.4,1018.1,0,37,80,1.7,2018,5734.052,5,18,17,0,"15"
"2886",991,842,56,15,01:38:00,98916,0.001144861,1.649,96.5451672,5792.710032,98.9159904,19.8,24.9,1018.1,0,37,53,1.2,2018,5794.064,5,18,17,0,"15"
"2887",991,843,1,17,01:51:00,111539,0.001290961,1.859,1.85898384,111.5390304,111.5390304,19,21.9,1018.4,0,39,117,2.2,2018,152.789,5,20,15,0,"20"
"2888",991,843,2,18,01:44:00,103976,0.001203426,1.733,3.59191728,215.5150368,103.9760064,19.2,22.4,1018.3,0,39,104,1.4,2018,272.821,5,20,15,0,"20"
"2889",991,843,3,18,01:42:00,102609,0.001187604,1.71,5.30206704,318.1240224,102.6089856,19.1,22.9,1018.2,0,39,153,1.3,2018,332.833,5,20,15,0,"20"
"2890",991,843,4,19,01:43:00,103317,0.001195799,1.722,7.0240176,421.441056,103.3170336,19.5,23.1,1018.3,0,38.7,60,2.1,2018,452.858,5,20,15,0,"20"
"2891",991,843,5,19,01:42:00,102216,0.001183056,1.704,8.72761824,523.6570944,102.2160384,19.6,23.6,1018.3,0,38.5,35,1.3,2018,572.883,5,20,15,0,"20"
"2892",991,843,6,19,01:42:00,102276,0.00118375,1.705,10.43221824,625.9330944,102.276,19.8,23.4,1018.4,0,38.3,109,1.4,2018,632.897,5,20,15,0,"20"
"2893",991,843,7,19,01:42:00,102186,0.001182708,1.703,12.13531776,728.1190656,102.1859712,19.7,23.1,1018.4,0,38,226,2.4,2018,752.926,5,20,15,0,"20"
"2894",991,843,8,19,01:41:00,101762,0.001177801,1.696,13.8313512,829.881072,101.7620064,19.8,22.9,1018.3,0,38.1,241,1,2018,872.951,5,20,15,0,"20"
"2895",991,843,9,19,01:41:00,101626,0.001176227,1.694,15.52511808,931.5070848,101.6260128,19.8,22.6,1018.3,0,38.1,215,1.2,2018,932.965,5,20,15,0,"20"
"2896",991,843,10,20,01:46:00,106763,0.001235683,1.779,17.3045016,1038.270096,106.7630112,20.2,22.6,1018.3,0,37.9,199,1.1,2018,1053.13,5,20,15,0,"20"
"2897",991,843,11,20,01:58:00,118627,0.001372998,1.977,19.28161872,1156.897123,118.6270272,20,21.3,1018.3,0,38,239,1.9,2018,1173.02,5,20,15,0,"20"
"2898",991,843,12,20,01:39:00,99895,0.001156192,1.665,20.9465352,1256.792112,99.8949888,19.4,22.8,1018.3,0,37.9,77,0.9,2018,1293.345,5,20,15,0,"20"
"2899",991,843,13,20,01:40:00,100590,0.001164236,1.676,22.62303504,1357.382102,100.5899904,19.4,23.3,1018.3,0,38.2,143,2.2,2018,1413.073,5,20,15,0,"20"
"2900",991,843,14,20,01:40:00,100554,0.001163819,1.676,24.2989344,1457.936064,100.5539616,19.4,23.4,1018.3,0,37.9,157,1.5,2018,1473.087,5,20,15,0,"20"
"2901",991,843,15,20,01:40:00,100537,0.001163623,1.676,25.97455152,1558.473091,100.5370272,19.3,22.7,1018.3,0,37.9,80,1.7,2018,1593.116,5,20,15,0,"20"
"2902",991,843,16,20,01:40:00,100693,0.001165428,1.678,27.65276784,1659.16607,100.6929792,19.2,23.7,1018.3,0,37.6,95,2.3,2018,1713.475,5,20,15,0,"20"
"2903",991,843,17,20,01:40:00,100681,0.001165289,1.678,29.330784,1759.84704,100.6809696,19.3,23.5,1018.3,0,37.6,98,1.1,2018,1773.155,5,20,15,0,"20"
"2904",991,843,18,20,01:40:00,100829,0.001167002,1.68,31.01126688,1860.676013,100.8289728,19.3,24.3,1018.3,0,37.6,139,1.5,2018,1893.22,5,20,15,0,"20"
